customer_id,last_purchase_date,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,customer_segment
141983,2024-01-01,3,501.8,270,2,3,4,234,At Risk
141985,2023-04-18,1,148.32,528,1,1,2,112,Low Engagement
141986,2024-06-15,5,796.17,104,4,4,4,444,Champions
141987,2023-12-03,1,55.66,299,2,1,1,211,Low Engagement
141988,2023-09-05,3,554.06,388,2,3,4,234,At Risk
141989,2024-04-23,2,382.65,157,3,2,3,323,Loyal Customers
141990,2024-01-28,5,916.3299999999999,243,3,4,4,344,Champions
141991,2023-10-07,4,356.96,356,2,4,3,243,At Risk
141992,2023-08-22,1,23.42,402,2,1,1,211,Low Engagement
141993,2023-11-09,2,476.64,323,2,2,4,224,High Value At Risk
141994,2023-08-24,4,379.94,400,2,4,3,243,At Risk
141995,2023-01-31,2,346.69,605,1,2,3,123,High Value At Risk
141996,2024-01-15,1,148.46,256,2,1,2,212,Low Engagement
141997,2023-11-28,3,810.99,304,2,3,4,234,At Risk
141998,2024-04-26,3,587.49,154,3,3,4,334,Champions
141999,2024-02-07,3,182.95999999999998,233,3,3,2,332,Loyal Customers
142000,2023-12-10,3,298.15999999999997,292,2,3,3,233,At Risk
142002,2023-12-25,2,43.82,277,2,2,1,221,Low Engagement
142003,2024-06-26,2,317.67,93,4,2,3,423,Loyal Customers
142004,2024-06-08,3,434.53,111,3,3,3,333,Champions
142006,2024-08-25,4,228.60000000000002,33,4,4,2,442,Loyal Customers
142007,2023-09-28,8,848.51,365,2,4,4,244,At Risk
142009,2024-09-21,3,317.31,6,4,3,3,433,Champions
142010,2022-08-05,2,95.67,784,1,2,1,121,Low Engagement
142011,2024-03-20,7,1865.58,191,3,4,4,344,Champions
142012,2023-12-08,4,891.6700000000001,294,2,4,4,244,At Risk
142013,2024-08-20,4,388.18,38,4,4,3,443,Champions
142014,2023-07-05,2,228.95,450,2,2,2,222,Low Engagement
142015,2024-08-27,2,184.08999999999997,31,4,2,2,422,Loyal Customers
142017,2024-08-12,5,281.85,46,4,4,3,443,Champions
142018,2023-10-21,2,70.7,342,2,2,1,221,Low Engagement
142019,2024-09-03,1,141.28,24,4,1,2,412,Developing Customers
142020,2024-09-22,3,97.92,5,4,3,1,431,Loyal Customers
142021,2024-08-14,4,207.49,44,4,4,2,442,Loyal Customers
142022,2022-04-26,1,346.59,885,1,1,3,113,High Value At Risk
142023,2024-04-16,2,403.34999999999997,164,3,2,3,323,Loyal Customers
142025,2023-05-03,2,52.66,513,1,2,1,121,Low Engagement
142026,2024-03-07,1,93.08,204,3,1,1,311,Developing Customers
142027,2024-02-10,1,112.72,230,3,1,1,311,Developing Customers
142028,2024-02-27,4,502.02,213,3,4,4,344,Champions
142029,2023-09-19,4,674.79,374,2,4,4,244,At Risk
142030,2022-11-20,1,168.22,677,1,1,2,112,Low Engagement
142031,2024-01-27,3,177.01999999999998,244,3,3,2,332,Loyal Customers
142032,2024-09-19,4,253.85,8,4,4,2,442,Loyal Customers
142033,2023-12-04,3,288.32,298,2,3,3,233,At Risk
142034,2023-11-03,1,6.07,329,2,1,1,211,Low Engagement
142036,2024-04-04,4,1233.33,176,3,4,4,344,Champions
142037,2023-09-16,1,2.13,377,2,1,1,211,Low Engagement
142038,2022-08-12,1,51.58,777,1,1,1,111,Low Engagement
142039,2024-01-07,4,460.79,264,2,4,4,244,At Risk
142040,2023-10-12,3,797.1700000000001,351,2,3,4,234,At Risk
142041,2023-08-23,2,33.400000000000006,401,2,2,1,221,Low Engagement
142044,2023-05-17,1,253.43,499,1,1,2,112,Low Engagement
142045,2024-08-22,2,143.52,36,4,2,2,422,Loyal Customers
142046,2023-08-12,5,786.34,412,2,4,4,244,At Risk
142047,2024-01-24,2,143.76999999999998,247,2,2,2,222,Low Engagement
142048,2022-08-26,2,144.49,763,1,2,2,122,Low Engagement
142049,2023-11-02,4,1067.15,330,2,4,4,244,At Risk
142050,2024-02-03,5,634.04,237,3,4,4,344,Champions
142051,2023-09-30,1,17.11,363,2,1,1,211,Low Engagement
142052,2022-05-03,1,92.7,878,1,1,1,111,Low Engagement
142053,2024-07-31,3,147.62,58,4,3,2,432,Loyal Customers
142054,2023-09-12,2,230.84,381,2,2,2,222,Low Engagement
142055,2023-08-26,3,525.9300000000001,398,2,3,4,234,At Risk
142056,2024-02-09,2,219.63,231,3,2,2,322,Loyal Customers
142057,2022-10-14,1,197.06,714,1,1,2,112,Low Engagement
142058,2023-05-02,2,81.03999999999999,514,1,2,1,121,Low Engagement
142059,2022-09-30,2,275.05,728,1,2,3,123,High Value At Risk
142060,2024-05-10,4,653.3,140,3,4,4,344,Champions
142061,2023-08-04,2,290.09,420,2,2,3,223,High Value At Risk
142062,2023-11-22,3,164.14000000000001,310,2,3,2,232,At Risk
142063,2023-11-08,3,222.62,324,2,3,2,232,At Risk
142064,2024-09-22,2,216.82999999999998,5,4,2,2,422,Loyal Customers
142065,2024-01-29,1,39.27,242,3,1,1,311,Developing Customers
142066,2023-03-14,1,106.29,563,1,1,1,111,Low Engagement
142067,2023-03-10,1,60.95,567,1,1,1,111,Low Engagement
142069,2024-01-21,5,577.3,250,2,4,4,244,At Risk
142071,2024-07-22,2,143.06,67,4,2,2,422,Loyal Customers
142072,2024-03-25,3,342.58,186,3,3,3,333,Champions
142073,2024-08-22,4,188.24,36,4,4,2,442,Loyal Customers
142074,2024-09-03,3,162.63,24,4,3,2,432,Loyal Customers
142076,2024-08-19,4,772.43,39,4,4,4,444,Champions
142078,2024-02-02,3,102.89,238,3,3,1,331,Loyal Customers
142079,2024-02-21,5,1018.53,219,3,4,4,344,Champions
142080,2022-12-11,2,90.27000000000001,656,1,2,1,121,Low Engagement
142081,2023-08-08,3,415.80999999999995,416,2,3,3,233,At Risk
142082,2024-05-16,3,179.87,134,3,3,2,332,Loyal Customers
142083,2022-01-08,1,148.14,993,1,1,2,112,Low Engagement
142084,2023-10-20,2,274.81,343,2,2,3,223,High Value At Risk
142085,2022-09-19,1,129.89,739,1,1,2,112,Low Engagement
142086,2023-09-05,3,319.09000000000003,388,2,3,3,233,At Risk
142087,2022-04-05,1,321.43,906,1,1,3,113,High Value At Risk
142088,2022-09-27,3,145.39,731,1,3,2,132,At Risk
142089,2024-09-12,6,261.75,15,4,4,2,442,Loyal Customers
142090,2024-07-28,3,545.38,61,4,3,4,434,Champions
142091,2023-07-06,4,830.2900000000001,449,2,4,4,244,At Risk
142092,2024-09-21,2,122.78,6,4,2,1,421,Loyal Customers
142094,2023-12-15,1,173.49,287,2,1,2,212,Low Engagement
142095,2024-01-18,5,572.26,253,2,4,4,244,At Risk
142096,2023-10-12,4,314.92,351,2,4,3,243,At Risk
142097,2024-06-03,5,536.49,116,3,4,4,344,Champions
142098,2023-10-27,4,281.7,336,2,4,3,243,At Risk
142099,2024-04-06,2,248.19,174,3,2,2,322,Loyal Customers
142100,2022-06-12,1,53.17,838,1,1,1,111,Low Engagement
142101,2024-07-29,2,361.4,60,4,2,3,423,Loyal Customers
142103,2023-03-21,3,513.29,556,1,3,4,134,At Risk
142104,2023-12-16,4,330.86,286,2,4,3,243,At Risk
142105,2024-06-06,4,306.78,113,3,4,3,343,Champions
142106,2023-10-25,5,593.37,338,2,4,4,244,At Risk
142107,2022-08-30,1,67.75,759,1,1,1,111,Low Engagement
142108,2024-09-17,1,48.93,10,4,1,1,411,Developing Customers
142109,2022-12-03,2,392.43,664,1,2,3,123,High Value At Risk
142110,2024-01-08,5,645.39,263,2,4,4,244,At Risk
142111,2024-04-14,6,299.0,166,3,4,3,343,Champions
142112,2023-12-18,4,421.54999999999995,284,2,4,3,243,At Risk
142113,2023-11-05,1,132.61,327,2,1,2,212,Low Engagement
142114,2023-10-14,2,235.10999999999999,349,2,2,2,222,Low Engagement
142115,2022-03-31,1,46.7,911,1,1,1,111,Low Engagement
142117,2024-07-10,2,179.16,79,4,2,2,422,Loyal Customers
142118,2024-07-25,2,161.10999999999999,64,4,2,2,422,Loyal Customers
142119,2023-05-20,1,125.67,496,1,1,1,111,Low Engagement
142120,2022-07-28,1,49.21,792,1,1,1,111,Low Engagement
142121,2024-06-16,5,477.72,103,4,4,4,444,Champions
142122,2024-02-20,3,508.36,220,3,3,4,334,Champions
142123,2024-08-18,4,472.04999999999995,40,4,4,4,444,Champions
142124,2024-06-11,3,814.75,108,3,3,4,334,Champions
142125,2024-07-25,2,146.59,64,4,2,2,422,Loyal Customers
142126,2024-05-06,1,1.02,144,3,1,1,311,Developing Customers
142127,2023-05-11,1,22.69,505,1,1,1,111,Low Engagement
142128,2024-09-17,4,495.86,10,4,4,4,444,Champions
142129,2024-04-04,3,228.99,176,3,3,2,332,Loyal Customers
142130,2024-04-09,2,43.53,171,3,2,1,321,Loyal Customers
142131,2024-08-04,7,891.08,54,4,4,4,444,Champions
142132,2023-11-10,4,807.29,322,2,4,4,244,At Risk
142133,2023-12-13,2,262.48,289,2,2,2,222,Low Engagement
142134,2024-03-19,2,123.00999999999999,192,3,2,1,321,Loyal Customers
142135,2022-12-21,1,196.04,646,1,1,2,112,Low Engagement
142136,2024-06-09,3,345.13,110,3,3,3,333,Champions
142137,2022-12-03,2,180.85000000000002,664,1,2,2,122,Low Engagement
142138,2024-08-05,1,19.12,53,4,1,1,411,Developing Customers
142139,2023-10-11,2,267.32,352,2,2,3,223,High Value At Risk
142140,2024-01-01,5,939.8199999999999,270,2,4,4,244,At Risk
142142,2024-06-16,4,594.26,103,4,4,4,444,Champions
142143,2023-08-04,3,224.0,420,2,3,2,232,At Risk
142144,2023-08-18,4,508.79999999999995,406,2,4,4,244,At Risk
142145,2024-01-12,4,536.48,259,2,4,4,244,At Risk
142146,2024-07-11,5,918.87,78,4,4,4,444,Champions
142147,2024-08-23,2,130.32,35,4,2,2,422,Loyal Customers
142149,2024-03-09,3,356.38,202,3,3,3,333,Champions
142150,2023-01-02,3,228.57999999999998,634,1,3,2,132,At Risk
142153,2024-03-19,2,444.14,192,3,2,3,323,Loyal Customers
142154,2024-04-24,6,1038.32,156,3,4,4,344,Champions
142155,2022-11-03,1,29.83,694,1,1,1,111,Low Engagement
142156,2024-03-24,3,247.77,187,3,3,2,332,Loyal Customers
142157,2024-04-27,6,361.66,153,3,4,3,343,Champions
142158,2024-02-14,3,175.89000000000001,226,3,3,2,332,Loyal Customers
142159,2024-04-08,5,583.46,172,3,4,4,344,Champions
142160,2024-08-30,4,301.35,28,4,4,3,443,Champions
142161,2023-12-18,2,282.29,284,2,2,3,223,High Value At Risk
142162,2024-08-20,4,299.1,38,4,4,3,443,Champions
142163,2024-04-07,4,788.9100000000001,173,3,4,4,344,Champions
142164,2023-07-17,3,300.64,438,2,3,3,233,At Risk
142165,2023-03-17,2,570.66,560,1,2,4,124,High Value At Risk
142166,2024-07-31,1,63.83,58,4,1,1,411,Developing Customers
142167,2023-11-08,2,240.04,324,2,2,2,222,Low Engagement
142168,2024-09-21,3,358.97,6,4,3,3,433,Champions
142169,2024-07-01,7,484.9,88,4,4,4,444,Champions
142170,2023-12-18,1,26.93,284,2,1,1,211,Low Engagement
142171,2024-08-19,4,223.54999999999998,39,4,4,2,442,Loyal Customers
142172,2023-07-18,2,139.12,437,2,2,2,222,Low Engagement
142173,2024-04-28,1,16.77,152,3,1,1,311,Developing Customers
142174,2024-05-14,4,506.86,136,3,4,4,344,Champions
142175,2023-05-06,3,126.72,510,1,3,2,132,At Risk
142176,2023-04-28,1,230.62,518,1,1,2,112,Low Engagement
142177,2022-04-01,1,65.5,910,1,1,1,111,Low Engagement
142179,2024-03-31,4,475.64,180,3,4,4,344,Champions
142180,2023-08-18,6,627.06,406,2,4,4,244,At Risk
142181,2023-09-29,4,549.02,364,2,4,4,244,At Risk
142182,2024-06-22,5,527.78,97,4,4,4,444,Champions
142183,2022-09-24,2,166.42000000000002,734,1,2,2,122,Low Engagement
142184,2024-07-27,5,624.62,62,4,4,4,444,Champions
142185,2024-03-13,1,80.06,198,3,1,1,311,Developing Customers
142187,2023-03-05,1,94.51,572,1,1,1,111,Low Engagement
142188,2022-11-07,1,325.3,690,1,1,3,113,High Value At Risk
142189,2022-04-13,1,297.58,898,1,1,3,113,High Value At Risk
142190,2022-11-23,2,86.12,674,1,2,1,121,Low Engagement
142191,2024-03-13,1,55.45,198,3,1,1,311,Developing Customers
142192,2024-03-20,3,736.2,191,3,3,4,334,Champions
142193,2023-11-17,3,127.41,315,2,3,2,232,At Risk
142194,2024-03-10,5,433.83000000000004,201,3,4,3,343,Champions
142195,2022-01-26,1,29.94,975,1,1,1,111,Low Engagement
142196,2024-04-23,4,583.85,157,3,4,4,344,Champions
142197,2024-08-05,4,555.74,53,4,4,4,444,Champions
142198,2024-08-03,4,602.77,55,4,4,4,444,Champions
142199,2024-02-01,4,827.98,239,3,4,4,344,Champions
142200,2024-04-09,3,133.14000000000001,171,3,3,2,332,Loyal Customers
142202,2024-06-28,2,212.65,91,4,2,2,422,Loyal Customers
142203,2023-01-25,3,190.57,611,1,3,2,132,At Risk
142204,2024-04-19,4,420.92,161,3,4,3,343,Champions
142205,2024-03-25,6,866.0500000000001,186,3,4,4,344,Champions
142207,2024-01-25,3,671.39,246,3,3,4,334,Champions
142208,2024-02-25,3,919.1200000000001,215,3,3,4,334,Champions
142209,2024-05-20,4,811.22,130,3,4,4,344,Champions
142210,2022-07-30,2,257.08,790,1,2,2,122,Low Engagement
142211,2024-07-29,4,705.71,60,4,4,4,444,Champions
142212,2024-08-19,5,438.93,39,4,4,3,443,Champions
142213,2023-10-14,2,73.74,349,2,2,1,221,Low Engagement
142214,2024-09-22,4,379.11,5,4,4,3,443,Champions
142215,2024-07-21,3,192.43,68,4,3,2,432,Loyal Customers
142216,2024-03-02,7,929.35,209,3,4,4,344,Champions
142217,2023-05-04,3,200.61,512,1,3,2,132,At Risk
142218,2024-08-13,3,794.49,45,4,3,4,434,Champions
142219,2022-10-21,1,4.21,707,1,1,1,111,Low Engagement
142221,2023-11-13,4,523.9,319,2,4,4,244,At Risk
142222,2024-08-22,3,361.34,36,4,3,3,433,Champions
142223,2023-08-24,2,297.96999999999997,400,2,2,3,223,High Value At Risk
142225,2024-06-13,2,269.67,106,3,2,3,323,Loyal Customers
142226,2022-11-20,2,231.62,677,1,2,2,122,Low Engagement
142227,2024-05-11,3,565.4300000000001,139,3,3,4,334,Champions
142228,2022-08-05,2,417.15999999999997,784,1,2,3,123,High Value At Risk
142229,2024-07-17,1,51.9,72,4,1,1,411,Developing Customers
142231,2024-09-14,2,72.41,13,4,2,1,421,Loyal Customers
142232,2023-06-13,3,103.84,472,1,3,1,131,At Risk
142233,2024-08-14,7,655.11,44,4,4,4,444,Champions
142234,2024-07-15,3,163.44,74,4,3,2,432,Loyal Customers
142235,2024-05-25,3,838.75,125,3,3,4,334,Champions
142237,2024-05-17,7,341.66,133,3,4,3,343,Champions
142238,2024-07-13,1,290.87,76,4,1,3,413,Potential Loyalists
142239,2023-12-04,2,332.57,298,2,2,3,223,High Value At Risk
142240,2024-02-19,3,295.69,221,3,3,3,333,Champions
142241,2022-10-22,2,618.2,706,1,2,4,124,High Value At Risk
142242,2023-06-07,2,277.45,478,1,2,3,123,High Value At Risk
142243,2023-06-24,2,419.39,461,2,2,3,223,High Value At Risk
142244,2022-08-07,2,469.4,782,1,2,4,124,High Value At Risk
142245,2024-04-23,4,497.55,157,3,4,4,344,Champions
142246,2023-09-09,2,477.09000000000003,384,2,2,4,224,High Value At Risk
142247,2024-09-07,1,20.89,20,4,1,1,411,Developing Customers
142248,2023-11-18,1,12.58,314,2,1,1,211,Low Engagement
142249,2024-08-30,8,338.58,28,4,4,3,443,Champions
142250,2022-08-13,1,97.44,776,1,1,1,111,Low Engagement
142251,2024-04-08,4,614.66,172,3,4,4,344,Champions
142252,2024-06-22,3,885.56,97,4,3,4,434,Champions
142253,2023-12-04,1,72.03,298,2,1,1,211,Low Engagement
142255,2024-07-14,5,896.02,75,4,4,4,444,Champions
142256,2022-10-29,1,237.51,699,1,1,2,112,Low Engagement
142257,2024-08-26,4,280.67,32,4,4,3,443,Champions
142258,2024-04-27,4,285.56,153,3,4,3,343,Champions
142260,2022-03-14,2,186.85,928,1,2,2,122,Low Engagement
142261,2022-08-25,1,68.36,764,1,1,1,111,Low Engagement
142262,2024-06-04,1,119.33,115,3,1,1,311,Developing Customers
142263,2024-06-20,6,1380.02,99,4,4,4,444,Champions
142264,2024-09-06,6,1279.73,21,4,4,4,444,Champions
142265,2024-09-17,6,837.0899999999999,10,4,4,4,444,Champions
142266,2022-01-30,1,14.78,971,1,1,1,111,Low Engagement
142267,2023-02-20,4,717.88,585,1,4,4,144,At Risk
142268,2024-06-02,5,1109.8200000000002,117,3,4,4,344,Champions
142269,2024-01-18,2,631.96,253,2,2,4,224,High Value At Risk
142270,2024-08-21,4,289.33,37,4,4,3,443,Champions
142271,2023-10-23,2,94.56,340,2,2,1,221,Low Engagement
142273,2022-03-20,1,101.78,922,1,1,1,111,Low Engagement
142274,2024-04-19,2,42.61,161,3,2,1,321,Loyal Customers
142275,2024-01-13,3,640.1700000000001,258,2,3,4,234,At Risk
142276,2023-09-12,2,260.3,381,2,2,2,222,Low Engagement
142277,2022-07-18,1,108.29,802,1,1,1,111,Low Engagement
142278,2024-05-22,1,353.26,128,3,1,3,313,Potential Loyalists
142279,2024-03-10,4,931.26,201,3,4,4,344,Champions
142280,2023-04-17,3,365.58,529,1,3,3,133,At Risk
142281,2022-06-20,1,183.81,830,1,1,2,112,Low Engagement
142282,2022-05-02,3,794.98,879,1,3,4,134,At Risk
142283,2024-07-21,5,750.2,68,4,4,4,444,Champions
142285,2023-08-02,1,109.84,422,2,1,1,211,Low Engagement
142286,2024-06-13,4,256.53000000000003,106,3,4,2,342,Loyal Customers
142287,2023-01-07,1,100.37,629,1,1,1,111,Low Engagement
142288,2024-07-16,5,217.0,73,4,4,2,442,Loyal Customers
142289,2022-02-15,1,143.58,955,1,1,2,112,Low Engagement
142290,2024-03-02,3,332.5,209,3,3,3,333,Champions
142292,2023-10-23,2,248.10000000000002,340,2,2,2,222,Low Engagement
142294,2023-03-01,1,121.12,576,1,1,1,111,Low Engagement
142295,2024-01-24,6,944.64,247,2,4,4,244,At Risk
142296,2024-01-11,3,319.19,260,2,3,3,233,At Risk
142297,2024-03-04,1,73.88,207,3,1,1,311,Developing Customers
142298,2023-05-20,3,398.21,496,1,3,3,133,At Risk
142299,2024-05-01,4,336.28,149,3,4,3,343,Champions
142300,2023-06-07,4,452.68,478,1,4,3,143,At Risk
142301,2024-04-02,5,1196.55,178,3,4,4,344,Champions
142302,2023-05-14,2,295.2,502,1,2,3,123,High Value At Risk
142303,2024-06-20,2,235.67000000000002,99,4,2,2,422,Loyal Customers
142304,2024-08-02,2,165.75,56,4,2,2,422,Loyal Customers
142305,2023-04-20,1,29.5,526,1,1,1,111,Low Engagement
142306,2023-06-15,2,49.25,470,1,2,1,121,Low Engagement
142307,2024-08-22,4,565.65,36,4,4,4,444,Champions
142308,2022-10-20,1,72.84,708,1,1,1,111,Low Engagement
142309,2024-09-11,3,159.1,16,4,3,2,432,Loyal Customers
142310,2023-11-15,3,295.78,317,2,3,3,233,At Risk
142312,2024-02-29,2,276.83000000000004,211,3,2,3,323,Loyal Customers
142313,2023-11-16,1,4.36,316,2,1,1,211,Low Engagement
142314,2024-01-10,3,544.4399999999999,261,2,3,4,234,At Risk
142315,2024-07-03,5,1059.72,86,4,4,4,444,Champions
142316,2022-05-10,2,4.390000000000001,871,1,2,1,121,Low Engagement
142317,2022-10-31,2,119.91,697,1,2,1,121,Low Engagement
142318,2022-05-12,1,56.59,869,1,1,1,111,Low Engagement
142319,2023-08-05,2,394.66,419,2,2,3,223,High Value At Risk
142320,2022-12-10,2,138.33,657,1,2,2,122,Low Engagement
142321,2023-10-03,3,129.73,360,2,3,2,232,At Risk
142322,2024-08-23,3,236.51999999999998,35,4,3,2,432,Loyal Customers
142323,2024-01-01,3,260.58,270,2,3,2,232,At Risk
142324,2024-02-07,3,209.3,233,3,3,2,332,Loyal Customers
142325,2023-09-28,1,54.33,365,2,1,1,211,Low Engagement
142326,2024-05-22,4,272.6,128,3,4,3,343,Champions
142328,2023-10-17,3,404.11,346,2,3,3,233,At Risk
142329,2023-08-29,2,174.21,395,2,2,2,222,Low Engagement
142330,2024-08-10,4,935.4100000000001,48,4,4,4,444,Champions
142331,2024-07-24,3,193.05,65,4,3,2,432,Loyal Customers
142333,2024-09-01,5,954.27,26,4,4,4,444,Champions
142334,2024-09-22,1,228.7,5,4,1,2,412,Developing Customers
142335,2024-06-27,2,51.92,92,4,2,1,421,Loyal Customers
142336,2022-05-04,1,81.78,877,1,1,1,111,Low Engagement
142337,2024-01-25,1,22.04,246,3,1,1,311,Developing Customers
142338,2024-07-29,3,239.54,60,4,3,2,432,Loyal Customers
142339,2024-05-18,6,142.97,132,3,4,2,342,Loyal Customers
142340,2022-04-20,1,27.88,891,1,1,1,111,Low Engagement
142341,2024-02-12,2,351.33,228,3,2,3,323,Loyal Customers
142342,2024-08-09,2,138.85999999999999,49,4,2,2,422,Loyal Customers
142343,2023-02-27,1,12.04,578,1,1,1,111,Low Engagement
142346,2024-06-18,2,143.16,101,4,2,2,422,Loyal Customers
142347,2023-10-28,3,308.28,335,2,3,3,233,At Risk
142349,2022-10-12,3,531.55,716,1,3,4,134,At Risk
142350,2023-01-28,1,133.78,608,1,1,2,112,Low Engagement
142352,2024-03-17,4,353.81,194,3,4,3,343,Champions
142354,2024-04-27,1,276.67,153,3,1,3,313,Potential Loyalists
142355,2024-09-19,3,453.64,8,4,3,3,433,Champions
142356,2024-07-21,3,68.47,68,4,3,1,431,Loyal Customers
142358,2023-08-13,3,385.25,411,2,3,3,233,At Risk
142359,2023-12-03,2,173.14999999999998,299,2,2,2,222,Low Engagement
142360,2023-05-07,3,305.15,509,1,3,3,133,At Risk
142362,2024-04-21,2,197.0,159,3,2,2,322,Loyal Customers
142363,2024-03-24,3,143.56,187,3,3,2,332,Loyal Customers
142364,2024-09-01,2,214.53,26,4,2,2,422,Loyal Customers
142366,2024-08-26,2,33.03,32,4,2,1,421,Loyal Customers
142367,2024-06-05,1,101.1,114,3,1,1,311,Developing Customers
142369,2024-01-20,2,245.45,251,2,2,2,222,Low Engagement
142370,2024-03-30,2,204.92,181,3,2,2,322,Loyal Customers
142371,2023-05-15,3,256.1,501,1,3,2,132,At Risk
142372,2022-11-25,1,151.1,672,1,1,2,112,Low Engagement
142373,2023-04-23,2,114.69,523,1,2,1,121,Low Engagement
142375,2024-07-22,2,105.53,67,4,2,1,421,Loyal Customers
142376,2023-06-12,2,37.89,473,1,2,1,121,Low Engagement
142377,2023-12-19,3,272.08,283,2,3,3,233,At Risk
142378,2023-11-13,3,714.63,319,2,3,4,234,At Risk
142379,2022-07-23,1,19.75,797,1,1,1,111,Low Engagement
142380,2024-07-28,3,102.31,61,4,3,1,431,Loyal Customers
142381,2024-02-17,3,201.49,223,3,3,2,332,Loyal Customers
142382,2024-08-16,1,191.53,42,4,1,2,412,Developing Customers
142383,2022-05-29,2,51.379999999999995,852,1,2,1,121,Low Engagement
142384,2022-07-22,1,62.52,798,1,1,1,111,Low Engagement
142385,2024-09-14,1,251.75,13,4,1,2,412,Developing Customers
142387,2023-10-16,2,170.66,347,2,2,2,222,Low Engagement
142388,2024-07-01,3,236.03,88,4,3,2,432,Loyal Customers
142389,2023-10-25,1,3.18,338,2,1,1,211,Low Engagement
142390,2024-03-31,3,201.35000000000002,180,3,3,2,332,Loyal Customers
142391,2024-08-04,2,112.37,54,4,2,1,421,Loyal Customers
142392,2023-11-17,3,147.38,315,2,3,2,232,At Risk
142393,2024-07-13,3,106.48,76,4,3,1,431,Loyal Customers
142394,2024-06-27,6,614.61,92,4,4,4,444,Champions
142395,2024-05-30,4,545.3,120,3,4,4,344,Champions
142397,2023-02-21,3,120.51,584,1,3,1,131,At Risk
142398,2024-09-16,4,337.01,11,4,4,3,443,Champions
142399,2023-05-13,4,372.65,503,1,4,3,143,At Risk
142400,2024-06-22,5,544.61,97,4,4,4,444,Champions
142401,2023-08-26,2,137.65,398,2,2,2,222,Low Engagement
142402,2024-08-29,2,257.71,29,4,2,2,422,Loyal Customers
142403,2024-06-21,5,592.5600000000001,98,4,4,4,444,Champions
142404,2023-07-13,1,343.31,442,2,1,3,213,High Value At Risk
142405,2024-06-17,3,411.96000000000004,102,4,3,3,433,Champions
142407,2024-03-03,1,46.88,208,3,1,1,311,Developing Customers
142409,2024-09-08,2,184.74,19,4,2,2,422,Loyal Customers
142410,2024-08-29,7,1076.98,29,4,4,4,444,Champions
142411,2023-12-16,5,1005.29,286,2,4,4,244,At Risk
142412,2024-09-22,3,192.32999999999998,5,4,3,2,432,Loyal Customers
142413,2023-12-05,4,108.89,297,2,4,1,241,At Risk
142414,2024-07-26,3,191.29000000000002,63,4,3,2,432,Loyal Customers
142416,2024-09-19,4,460.15,8,4,4,3,443,Champions
142417,2024-09-12,3,109.03999999999999,15,4,3,1,431,Loyal Customers
142419,2023-06-01,1,20.41,484,1,1,1,111,Low Engagement
142421,2024-09-13,7,1249.5,14,4,4,4,444,Champions
142422,2024-07-23,3,169.84,66,4,3,2,432,Loyal Customers
142423,2022-12-15,3,218.09,652,1,3,2,132,At Risk
142425,2023-12-29,6,225.17,273,2,4,2,242,At Risk
142426,2022-10-19,2,144.14,709,1,2,2,122,Low Engagement
142427,2024-05-23,2,147.57,127,3,2,2,322,Loyal Customers
142428,2024-05-18,2,109.22999999999999,132,3,2,1,321,Loyal Customers
142429,2024-08-05,7,659.38,53,4,4,4,444,Champions
142430,2024-03-25,3,389.09,186,3,3,3,333,Champions
142432,2023-10-08,1,104.9,355,2,1,1,211,Low Engagement
142434,2022-03-23,2,213.51,919,1,2,2,122,Low Engagement
142435,2022-10-28,1,33.99,700,1,1,1,111,Low Engagement
142436,2024-06-19,1,28.26,100,4,1,1,411,Developing Customers
142437,2022-02-09,1,59.19,961,1,1,1,111,Low Engagement
142438,2022-09-08,1,11.51,750,1,1,1,111,Low Engagement
142439,2024-05-29,1,95.81,121,3,1,1,311,Developing Customers
142440,2022-07-13,1,95.19,807,1,1,1,111,Low Engagement
142441,2024-06-10,4,347.31,109,3,4,3,343,Champions
142442,2023-05-25,3,351.19,491,1,3,3,133,At Risk
142443,2024-05-16,6,489.5,134,3,4,4,344,Champions
142444,2023-10-15,4,318.82,348,2,4,3,243,At Risk
142445,2022-08-22,1,178.82,767,1,1,2,112,Low Engagement
142446,2024-01-14,2,319.87,257,2,2,3,223,High Value At Risk
142447,2023-01-18,2,70.83,618,1,2,1,121,Low Engagement
142448,2022-11-04,3,1031.21,693,1,3,4,134,At Risk
142449,2024-07-28,3,527.61,61,4,3,4,434,Champions
142450,2024-06-27,4,465.87,92,4,4,4,444,Champions
142451,2024-05-29,2,231.73,121,3,2,2,322,Loyal Customers
142452,2024-04-30,3,236.29000000000002,150,3,3,2,332,Loyal Customers
142453,2024-08-14,2,177.97,44,4,2,2,422,Loyal Customers
142454,2024-03-22,3,292.53,189,3,3,3,333,Champions
142456,2024-03-03,1,216.64,208,3,1,2,312,Developing Customers
142457,2023-02-10,3,469.22,595,1,3,4,134,At Risk
142458,2024-08-20,2,209.83999999999997,38,4,2,2,422,Loyal Customers
142459,2024-06-17,4,324.52000000000004,102,4,4,3,443,Champions
142460,2024-07-05,3,172.15,84,4,3,2,432,Loyal Customers
142461,2024-06-16,7,1257.83,103,4,4,4,444,Champions
142462,2024-07-05,1,35.48,84,4,1,1,411,Developing Customers
142463,2023-11-09,4,594.74,323,2,4,4,244,At Risk
142464,2024-08-06,4,598.46,52,4,4,4,444,Champions
142465,2024-01-04,2,148.55,267,2,2,2,222,Low Engagement
